Date,Open,High,Low,Close,Adj Close,Volume
2021-09-15,78.250000,81.849998,78.250000,81.349998,74.605560,3568040
2021-09-16,81.500000,86.500000,80.400002,85.949997,78.824188,8404556
2021-09-17,86.500000,86.599998,81.199997,82.300003,75.476799,5143437
2021-09-20,81.650002,82.199997,78.000000,78.300003,71.808426,2748659
2021-09-21,78.300003,79.050003,76.900002,78.650002,72.129410,2187006
2021-09-22,79.349998,80.150002,78.550003,79.699997,73.092354,2121084
2021-09-23,80.000000,81.099998,79.449997,79.599998,73.000648,1891579
2021-09-24,80.250000,80.250000,77.699997,77.900002,71.441589,1335057
2021-09-27,78.400002,79.650002,77.800003,78.000000,71.533295,1930538
2021-09-28,78.750000,79.650002,78.250000,79.400002,72.817230,2159290
2021-09-29,79.349998,82.000000,78.099998,81.650002,74.880692,2493948
2021-09-30,81.949997,83.650002,81.250000,81.750000,74.972404,1913536
2021-10-01,80.949997,83.500000,79.949997,82.449997,75.614357,3264616
2021-10-04,82.949997,84.699997,82.849998,84.349998,77.356834,1698718
2021-10-05,84.000000,84.900002,82.650002,83.300003,76.393898,2062060
2021-10-06,83.900002,85.750000,82.000000,82.400002,75.568504,2320761
2021-10-07,83.400002,84.800003,83.150002,84.000000,77.035851,2710375
2021-10-08,84.949997,88.900002,83.349998,88.099998,80.795944,7814254
2021-10-11,89.500000,90.150002,87.099998,87.500000,80.245689,5244702
2021-10-12,87.599998,88.750000,86.300003,88.099998,80.795944,2670725
2021-10-13,88.750000,89.150002,87.550003,87.800003,80.520813,2206303
2021-10-14,88.050003,89.349998,88.050003,88.699997,81.346191,1842079
2021-10-18,89.849998,93.500000,89.349998,93.050003,85.335564,5111377
2021-10-19,94.250000,94.800003,88.500000,89.400002,81.988159,3685915
2021-10-20,89.000000,93.150002,86.849998,92.150002,84.510170,6101906
2021-10-21,93.300003,95.900002,91.400002,95.449997,87.536575,5614196
2021-10-22,96.099998,97.449997,93.849998,94.599998,86.757042,3978843
2021-10-25,95.800003,100.199997,94.099998,96.550003,88.545387,10521300
2021-10-26,96.949997,103.349998,96.500000,99.900002,91.617645,11424880
2021-10-27,100.949997,103.699997,98.800003,102.550003,94.047943,3549648
2021-10-28,100.300003,101.449997,97.349998,97.849998,89.737602,3169984
2021-10-29,97.500000,101.199997,93.000000,97.500000,89.416618,5564995
2021-11-01,98.599998,99.400002,97.300003,99.050003,90.838120,1463141
2021-11-02,99.300003,102.800003,99.000000,102.349998,93.864517,3616757
2021-11-03,102.550003,104.349998,100.250000,100.900002,92.534737,5180779
2021-11-04,102.500000,103.349998,102.199997,102.599998,94.093796,944757
2021-11-08,103.000000,106.400002,101.349998,105.699997,96.936783,5176918
2021-11-09,106.099998,107.150002,104.650002,106.349998,97.532890,4166530
2021-11-10,105.449997,108.000000,99.199997,100.650002,92.305466,6168890
2021-11-11,102.300003,103.050003,100.349998,101.300003,92.901573,3467707
2021-11-12,102.500000,102.750000,99.800003,101.300003,92.901573,2396477
2021-11-15,102.250000,102.500000,98.000000,98.900002,90.700554,1777329
2021-11-16,98.900002,99.900002,96.050003,96.650002,88.637093,2548080
2021-11-17,96.150002,98.849998,95.500000,97.599998,89.508324,1724740
2021-11-18,97.199997,98.699997,95.650002,96.199997,88.224388,2805878
2021-11-22,96.900002,96.949997,89.500000,90.849998,83.317947,3113280
2021-11-23,90.900002,93.800003,89.449997,93.349998,85.610680,2555397
2021-11-24,93.500000,95.250000,93.000000,93.400002,85.656532,1974566
2021-11-25,93.050003,93.599998,92.050003,93.000000,85.289696,2809101
2021-11-26,92.000000,92.000000,88.000000,88.900002,81.529625,2538111
2021-11-29,87.599998,88.599998,85.050003,86.199997,79.053459,3140611
2021-11-30,86.250000,88.750000,85.199997,85.750000,78.640770,1877521
2021-12-01,86.150002,88.250000,85.699997,87.650002,80.383247,2547158
2021-12-02,87.500000,88.400002,86.449997,88.099998,80.795944,1752305
2021-12-03,87.300003,90.599998,87.300003,88.550003,81.208633,2368934
2021-12-06,89.000000,89.900002,86.800003,87.050003,79.832993,1581338
2021-12-07,88.199997,90.000000,87.849998,89.500000,82.079872,2056525
2021-12-08,90.000000,92.900002,89.900002,92.250000,84.601883,1836815
2021-12-09,92.449997,92.900002,91.000000,92.300003,84.647743,1647424
2021-12-10,91.800003,94.699997,91.150002,94.250000,86.436066,2387976
2021-12-13,95.000000,95.349998,92.900002,93.150002,85.427269,1662171
2021-12-14,92.500000,93.000000,91.050003,92.349998,84.693581,1077721
2021-12-15,91.800003,93.050003,89.949997,90.250000,82.767693,1271460
2021-12-16,91.199997,91.750000,88.050003,88.650002,81.300339,1607263
2021-12-17,88.349998,88.550003,84.550003,84.849998,77.815384,2224278
2021-12-20,84.300003,84.300003,79.150002,80.099998,73.459190,2259749
2021-12-21,80.500000,82.250000,78.500000,78.949997,72.404533,1608365
2021-12-22,78.949997,81.849998,78.699997,79.900002,73.275780,3250935
2021-12-23,80.500000,82.000000,80.199997,81.250000,74.513847,1641571
2021-12-24,81.650002,81.699997,78.699997,79.449997,72.863075,2115154
2021-12-27,78.349998,80.150002,77.000000,79.750000,73.138206,1789695
2021-12-28,80.849998,81.199997,80.099998,80.800003,74.101158,1195177
2021-12-29,80.750000,81.449997,80.300003,80.949997,74.238716,990376
2021-12-30,80.500000,80.650002,79.599998,80.099998,73.459190,1697815
2021-12-31,80.300003,82.300003,80.199997,81.949997,75.155815,1167365
2022-01-03,81.949997,84.000000,81.599998,83.750000,76.806587,1763215
2022-01-04,84.199997,84.650002,83.150002,83.900002,76.944145,1363156
2022-01-05,83.599998,85.849998,83.400002,84.949997,77.907097,2217784
2022-01-06,83.400002,87.250000,83.300003,86.599998,79.420296,2630066
2022-01-07,87.000000,88.550003,86.500000,87.599998,80.337395,2834391
2022-01-10,88.000000,92.449997,87.949997,92.150002,84.510170,3604375
2022-01-11,92.500000,92.949997,91.349998,92.099998,84.464317,2130211
2022-01-12,92.949997,93.500000,92.099998,92.750000,85.060425,1216765
2022-01-13,92.800003,94.599998,92.199997,93.900002,86.115089,1858412
2022-01-14,93.800003,94.599998,92.900002,93.599998,85.839951,1224917
2022-01-17,93.099998,94.699997,93.000000,93.750000,85.977516,1318028
2022-01-18,94.099998,95.800003,91.650002,92.199997,84.556023,2523293
2022-01-19,92.500000,96.349998,91.550003,95.849998,87.903412,1746486
2022-01-20,95.949997,97.500000,95.550003,96.650002,88.637093,3082260
2022-01-21,95.599998,95.650002,91.500000,92.599998,84.922859,1962463
2022-01-24,92.599998,93.599998,90.699997,92.599998,84.922859,2601209
2022-01-25,91.849998,99.650002,91.550003,98.500000,90.333717,5072707
2022-01-27,96.400002,104.000000,96.000000,103.500000,94.919182,7884745
2022-01-28,104.300003,106.449997,102.699997,103.250000,94.689911,4377863
2022-01-31,104.000000,108.349998,103.050003,107.550003,98.633408,3441588
2022-02-01,109.400002,109.400002,102.449997,106.099998,97.303619,6480923
2022-02-02,107.000000,110.199997,106.199997,109.349998,100.284180,2889331
2022-02-03,109.199997,111.900002,108.550003,109.599998,100.513458,3531900
2022-02-04,109.900002,111.300003,106.099998,106.599998,97.762177,3408617
2022-02-07,108.900002,117.250000,108.250000,112.849998,103.494003,12639740
2022-02-08,113.699997,118.349998,111.500000,117.900002,108.125328,5720551
2022-02-09,118.349998,118.849998,114.500000,114.849998,105.328186,3055455
2022-02-10,115.250000,116.349998,113.650002,114.750000,105.236481,2653552
2022-02-11,113.800003,115.500000,112.400002,113.500000,104.090111,2204638
2022-02-14,null,null,null,null,null,null
2022-02-15,106.500000,110.500000,104.000000,110.199997,101.063705,4559465
2022-02-16,111.000000,111.300003,106.699997,107.000000,98.129013,2707729
2022-02-17,108.000000,108.349998,105.349998,105.650002,96.890938,1985176
2022-02-18,105.650002,107.699997,105.000000,105.400002,96.661667,1696304
2022-02-21,104.000000,106.050003,102.800003,103.800003,95.194313,2439410
2022-02-22,101.400002,105.699997,99.500000,104.650002,95.973839,3291436
2022-02-23,105.599998,109.000000,104.949997,107.699997,98.770966,2369873
2022-02-24,102.550003,105.599998,100.050003,100.550003,92.213753,3995037
2022-02-25,103.599998,108.550003,103.199997,106.849998,97.991440,5752756
2022-02-28,104.199997,107.949997,104.199997,106.550003,97.716316,3201014
2022-03-02,106.199997,106.349998,101.400002,102.949997,94.414772,2999571
2022-03-03,104.800003,105.300003,102.150002,102.650002,94.139656,2623365
2022-03-04,101.000000,103.150002,100.050003,100.500000,92.167900,3226622
2022-03-07,98.699997,100.199997,91.000000,92.699997,85.014572,5762150
2022-03-08,93.550003,98.449997,92.250000,97.050003,89.003929,4480374
2022-03-09,97.949997,99.150002,96.699997,98.800003,90.608841,3009332
2022-03-10,101.800003,105.449997,101.250000,101.900002,93.451836,3906193
2022-03-11,101.900002,104.599998,100.949997,104.400002,95.744568,3146116
2022-03-14,105.099998,107.449997,103.550003,106.900002,98.037300,3376350
2022-03-15,107.699997,108.900002,105.250000,105.900002,97.120201,2681209
2022-03-16,107.099998,108.599998,106.900002,107.699997,98.770966,1674508
2022-03-17,109.199997,109.650002,107.400002,107.949997,99.000244,1953191
2022-03-21,108.000000,108.349998,105.699997,106.650002,97.808029,1435345
2022-03-22,106.400002,107.500000,103.500000,106.800003,97.945595,2042201
2022-03-23,107.650002,109.050003,105.949997,106.250000,97.441193,1677031
2022-03-24,105.949997,108.050003,105.050003,106.099998,97.303619,1702230
2022-03-25,106.500000,109.000000,106.300003,108.599998,99.596359,1598981
2022-03-28,108.699997,112.849998,107.300003,112.000000,102.714478,2980774
2022-03-29,112.000000,113.099998,110.750000,111.500000,102.255928,1905375
2022-03-30,112.199997,114.900002,112.099998,114.099998,104.640366,1776138
2022-03-31,113.199997,113.400002,111.099998,111.599998,102.347641,1794512
2022-04-01,112.699997,116.349998,111.300003,115.949997,106.336998,2287872
2022-04-04,115.750000,116.949997,115.300003,116.050003,106.428703,2310204
2022-04-05,116.750000,117.849998,114.500000,116.050003,106.428703,1445673
2022-04-06,115.650002,120.949997,115.099998,119.800003,109.867805,3248898
2022-04-07,120.000000,122.599998,118.000000,119.199997,109.317551,2346063
2022-04-08,119.349998,120.900002,118.000000,120.349998,110.372208,1775412
2022-04-11,121.000000,122.650002,119.599998,120.349998,110.372208,1159675
2022-04-12,120.000000,120.900002,117.199997,120.150002,110.188797,1585980
2022-04-13,121.300003,121.449997,119.150002,119.400002,109.500969,1046324
2022-04-18,119.000000,119.000000,113.250000,113.900002,104.456947,1959904
2022-04-19,115.650002,116.699997,111.550003,113.250000,103.860840,1393250
2022-04-20,114.050003,114.500000,111.449997,112.550003,103.218887,1219457
2022-04-21,114.000000,114.449997,113.050003,113.849998,104.411102,723308
2022-04-22,113.699997,113.900002,111.199997,111.449997,102.210068,713533
2022-04-25,110.099998,112.500000,109.099998,111.199997,101.980804,1077226
2022-04-26,113.000000,115.849998,112.550003,115.449997,105.878448,1696482
2022-04-27,114.500000,116.550003,112.800003,116.099998,106.474556,1000622
2022-04-28,116.550003,116.849998,114.750000,115.699997,106.107712,822303
2022-04-29,115.699997,117.300003,112.349998,112.900002,103.539864,735524
2022-05-02,null,null,null,null,null,null
2022-05-04,113.099998,115.250000,107.500000,108.150002,99.183662,2020560
2022-05-05,109.949997,110.449997,105.400002,105.849998,97.074356,1835369
2022-05-06,104.199997,105.699997,102.000000,104.900002,96.203117,1772211
2022-05-09,104.750000,104.750000,101.599998,103.250000,94.689911,1205444
2022-05-10,102.000000,105.099998,100.300003,101.000000,92.626450,1312817
2022-05-11,101.800003,102.250000,97.250000,101.250000,92.855721,1905421
2022-05-12,100.150002,100.250000,95.449997,96.050003,88.086845,1607026
2022-05-13,97.750000,99.349998,94.000000,94.949997,87.078026,2003007
2022-05-16,96.699997,100.400002,94.550003,99.849998,91.571793,1808337
2022-05-17,100.750000,102.849998,99.550003,102.300003,93.818672,1572499
2022-05-18,102.300003,102.699997,99.099998,99.449997,91.204956,1440264
2022-05-19,96.699997,97.949997,95.199997,96.400002,88.407814,1309383
2022-05-20,98.449997,99.949997,98.000000,99.449997,91.204956,1223199
2022-05-23,99.900002,101.000000,96.849998,97.199997,89.141487,1139690
2022-05-24,97.199997,98.300003,95.250000,95.800003,87.857559,1186708
2022-05-25,96.000000,97.599998,93.000000,93.900002,86.115089,1605050
2022-05-26,94.900002,99.099998,92.550003,98.349998,90.196144,2313055
2022-05-27,99.050003,99.900002,98.150002,98.699997,90.517128,1187772
2022-05-30,99.900002,101.949997,99.599998,101.550003,93.130852,1399067
2022-05-31,101.050003,102.400002,99.800003,100.150002,91.846916,874690
2022-06-01,100.949997,102.449997,99.949997,101.900002,93.451836,707590
2022-06-02,102.000000,105.849998,102.000000,103.650002,95.056747,2333639
2022-06-03,104.800003,105.250000,101.949997,102.150002,93.681099,943103
2022-06-06,102.000000,102.500000,99.250000,102.050003,93.589401,893498
2022-06-07,101.650002,103.250000,100.900002,101.900002,93.451836,815762
2022-06-08,102.500000,105.349998,101.400002,103.500000,94.919182,1562215
2022-06-09,103.199997,105.300003,102.150002,105.050003,96.340675,701104
2022-06-10,103.199997,105.449997,103.000000,105.099998,96.386528,865130
2022-06-13,102.800003,103.000000,98.500000,99.900002,91.617645,1265475
2022-06-14,99.500000,102.099998,99.199997,100.550003,92.213753,522620
2022-06-15,100.599998,102.099998,99.400002,99.949997,91.663490,535976
2022-06-16,101.699997,102.099998,97.050003,97.550003,89.462471,720946
2022-06-17,96.150002,96.800003,94.000000,95.199997,89.934822,1319153
2022-06-20,95.199997,95.949997,89.900002,91.099998,86.061584,1425972
2022-06-21,91.849998,97.349998,91.849998,96.050003,90.737816,1340886
2022-06-22,96.000000,96.599998,94.250000,95.400002,90.123764,918370
2022-06-23,95.000000,97.750000,94.400002,96.400002,91.068459,966884
